Molecule,16det,16det,1det,1det,baseline,baseline,nojastrow
State,singlet,triplet,singlet,triplet,singlet,triplet,singlet
opt/step,,,,,,,
48794,,,,,-61.57726287841797,-61.498512268066406,
48795,,,,,-61.58768844604492,-61.475440979003906,
48796,,,,,-61.586631774902344,-61.48407745361328,
48797,,,,,-61.59989929199219,-61.47752380371094,
48798,,,,,-61.58576202392578,-61.48216247558594,
48799,,,,,-61.58795166015625,-61.499237060546875,
48800,,,,,-61.588504791259766,-61.473655700683594,
48801,,,,,-61.60186004638672,-61.479671478271484,
48802,,,,,-61.592071533203125,-61.47871780395508,
48803,,,,,-61.5958366394043,-61.484764099121094,
48804,,,,,-61.58228302001953,-61.48257827758789,
48805,,,,,-61.598731994628906,-61.48981475830078,
48806,,,,,-61.59115219116211,-61.49477767944336,
48807,,,,,-61.607295989990234,-61.48161315917969,
48808,,,,,-61.588417053222656,-61.490386962890625,
48809,,,,,-61.59080505371094,-61.48195266723633,
48810,,,,,-61.583946228027344,-61.4894905090332,
48811,,,,,-61.585662841796875,-61.474456787109375,
48812,,,,,-61.59499740600586,-61.48839569091797,
48813,,,,,-61.56581115722656,-61.47570037841797,
48814,,,,,-61.58842849731445,-61.50514221191406,
48815,,,,,-61.58233642578125,-61.48801040649414,
48816,,,,,-61.59303665161133,-61.48931884765625,
48817,,,,,-61.599609375,-61.469947814941406,
48818,,,,,-61.584842681884766,-61.47869110107422,
48819,,,,,-61.58016586303711,-61.47539520263672,
48820,,,,,-61.59468460083008,-61.493499755859375,
48821,,,,,-61.58158493041992,-61.48063659667969,
48822,,,,,-61.57874298095703,-61.47945022583008,
48823,,,,,-61.5818977355957,-61.48243713378906,
48824,,,,,-61.588050842285156,-61.47224044799805,
48825,,,,,-61.59254455566406,-61.4788818359375,
48826,,,,,-61.58977127075195,-61.47606658935547,
48827,,,,,-61.58610916137695,-61.47761917114258,
48828,,,,,-61.598060607910156,-61.50558090209961,
48829,,,,,-61.58561325073242,-61.48274612426758,
48830,,,,,-61.59164047241211,-61.492530822753906,
48831,,,,,-61.59852981567383,-61.48518753051758,
48832,,,,,-61.57710266113281,-61.48895263671875,
48833,,,,,-61.58585739135742,-61.47660827636719,
48834,,,,,-61.59648132324219,-61.4659423828125,
48835,,,,,-61.57991409301758,-61.471923828125,
48836,,,,,-61.59818649291992,-61.47258377075195,
48837,,,,,-61.59160614013672,-61.47941207885742,
48838,,,,,-61.59159469604492,-61.49885177612305,
48839,,,,,-61.58089065551758,-61.49204635620117,
48840,,,,,-61.577659606933594,-61.48550796508789,
48841,,,,,-61.58302307128906,-61.47408676147461,
48842,,,,,-61.58629608154297,-61.47498321533203,
48843,,,,,-61.583377838134766,-61.49063491821289,
48844,,,,,-61.589263916015625,-61.50621032714844,
48845,,,,,-61.5989990234375,-61.51171875,
48846,,,,,-61.595333099365234,-61.476951599121094,
48847,,,,,-61.58432388305664,-61.48064422607422,
48848,,,,,-61.59878921508789,-61.47920227050781,
48849,,,,,-61.58995056152344,-61.49596405029297,
48850,,,,,-61.590599060058594,-61.48358154296875,
48851,,,,,-61.598854064941406,-61.475276947021484,
48852,,,,,-61.58787155151367,-61.50932312011719,
48853,,,,,-61.59223175048828,-61.487220764160156,
48854,,,,,-61.58902359008789,-61.50101852416992,
48855,,,,,-61.5964241027832,-61.479156494140625,
48856,,,,,-61.59981918334961,-61.48576354980469,
48857,,,,,-61.59442138671875,-61.497886657714844,
48858,,,,,-61.60357666015625,-61.47916793823242,
48859,,,,,-61.57762145996094,-61.49839782714844,
48860,,,,,-61.59769821166992,-61.47599411010742,
48861,,,,,-61.57893371582031,-61.47569274902344,
48862,,,,,-61.581634521484375,-61.4757194519043,
48863,,,,,-61.58747100830078,-61.4970817565918,
48864,,,,,-61.576499938964844,-61.48568344116211,
48865,,,,,-61.60862350463867,-61.494354248046875,
48866,,,,,-61.584449768066406,-61.514381408691406,
48867,,,,,-61.57997131347656,-61.484657287597656,
48868,,,,,-61.581600189208984,-61.479705810546875,
48869,,,,,-61.58448791503906,-61.481571197509766,
48870,,,,,-61.583763122558594,-61.49166488647461,
48871,,,,,-61.57622146606445,-61.48861312866211,
48872,,,,,-61.5830192565918,-61.49760437011719,
48873,,,,,-61.582130432128906,-61.473899841308594,
48874,,,,,-61.577911376953125,-61.46685791015625,
48875,,,,,-61.58183288574219,-61.482704162597656,
48876,,,,,-61.590736389160156,-61.479251861572266,
48877,,,,,-61.57046890258789,-61.47649002075195,
48878,,,,,-61.593135833740234,-61.491573333740234,
48879,,,,,-61.57405090332031,-61.49216079711914,
48880,,,,,-61.58061218261719,-61.49308776855469,
48881,,,,,-61.600826263427734,-61.49176025390625,
48882,,,,,-61.59881591796875,-61.47554016113281,
48883,,,,,-61.60695266723633,-61.49245071411133,
48884,,,,,-61.60385513305664,-61.51432418823242,
48885,,,,,-61.5881233215332,-61.48158264160156,
48886,,,,,-61.58969497680664,-61.480560302734375,
48887,,,,,-61.58916473388672,-61.502140045166016,
48888,,,,,-61.59231948852539,-61.460693359375,
48889,,,,,-61.58226013183594,-61.4779052734375,
48890,,,,,-61.59505081176758,-61.485328674316406,
48891,,,,,-61.58315658569336,-61.479190826416016,
48892,,,,,-61.59680938720703,-61.499080657958984,
48893,,,,,-61.60143280029297,-61.497901916503906,
48894,,,,,-61.59977722167969,-61.496063232421875,
48895,,,,,-61.59101486206055,-61.48661422729492,
48896,,,,,-61.58172607421875,-61.47524642944336,
48897,,,,,-61.58197784423828,-61.476478576660156,
48898,,,,,-61.59864807128906,-61.4913215637207,
48899,,,,,-61.583251953125,-61.48381042480469,
48900,,,,,-61.59251022338867,-61.50113296508789,
48901,,,,,-61.591102600097656,-61.48727035522461,
48902,,,,,-61.59710693359375,-61.49602508544922,
48903,,,,,-61.58238983154297,-61.47153091430664,
48904,,,,,-61.58679962158203,-61.46507263183594,
48905,,,,,-61.58502197265625,-61.479888916015625,
48906,,,,,-61.59012985229492,-61.48370361328125,
48907,,,,,-61.59666442871094,-61.47601318359375,
48908,,,,,-61.60713195800781,-61.48843002319336,
48909,,,,,-61.58005142211914,-61.47479248046875,
48910,,,,,-61.596431732177734,-61.47148132324219,
48911,,,,,-61.5787467956543,-61.50627517700195,
48912,,,,,-61.58238220214844,-61.481910705566406,
48913,,,,,-61.57459259033203,-61.48088836669922,
48914,,,,,-61.594993591308594,-61.47797775268555,
48915,,,,,-61.59347915649414,-61.505496978759766,
48916,,,,,-61.59446334838867,-61.47651290893555,
48917,,,,,-61.593109130859375,-61.4776496887207,
48918,,,,,-61.589378356933594,-61.49403381347656,
48919,,,,,-61.587730407714844,-61.494056701660156,
48920,,,,,-61.578590393066406,-61.49694061279297,
48921,,,,,-61.579383850097656,-61.486576080322266,
48922,,,,,-61.585662841796875,-61.49570846557617,
48923,,,,,-61.58210754394531,-61.48447036743164,
48924,,,,,-61.60331726074219,-61.48558044433594,
48925,,,,,-61.591243743896484,-61.50141906738281,
48926,,,,,-61.58592987060547,-61.493988037109375,
48927,,,,,-61.608787536621094,-61.48038101196289,
48928,,,,,-61.60062789916992,-61.486602783203125,
48929,,,,,-61.588592529296875,-61.47007369995117,
48930,,,,,-61.577980041503906,-61.47654724121094,
48931,,,,,-61.60686492919922,-61.4703369140625,
48932,,,,,-61.57426071166992,-61.472415924072266,
48933,,,,,-61.57837677001953,-61.47447204589844,
48934,,,,,-61.5965461730957,-61.4873046875,
48935,,,,,-61.58848190307617,-61.49059295654297,
48936,,,,,-61.580833435058594,-61.486209869384766,
48937,,,,,-61.592994689941406,-61.48051834106445,
48938,,,,,-61.59812927246094,-61.48005676269531,
48939,,,,,-61.56486129760742,-61.48971176147461,
48940,,,,,-61.57594299316406,-61.47112274169922,
48941,,,,,-61.584476470947266,-61.49393081665039,
48942,,,,,-61.59089279174805,-61.47782897949219,
48943,,,,,-61.581939697265625,-61.50324630737305,
48944,,,,,-61.58121871948242,-61.48579406738281,
48945,,,,,-61.584739685058594,-61.4739875793457,
48946,,,,,-61.579505920410156,-61.49980545043945,
48947,,,,,-61.599342346191406,-61.481727600097656,
48948,,,,,-61.569976806640625,-61.4814338684082,
48949,,,,,-61.58537292480469,-61.49257278442383,
48950,,,,,-61.59558868408203,-61.488441467285156,
48951,,,,,-61.59013748168945,-61.491641998291016,
48952,,,,,-61.599788665771484,-61.487884521484375,
48953,,,,,-61.58796310424805,-61.477630615234375,
48954,,,,,-61.60879898071289,-61.50920104980469,
48955,,,,,-61.59739685058594,-61.4833869934082,
48956,,,,,-61.59342956542969,-61.474853515625,
48957,,,,,-61.604061126708984,-61.488128662109375,
48958,,,,,-61.59769821166992,-61.48668670654297,
48959,,,,,-61.591636657714844,-61.49085998535156,
48960,,,,,-61.57618713378906,-61.484619140625,
48961,,,,,-61.57966613769531,-61.481239318847656,
48962,,,,,-61.605186462402344,-61.48658752441406,
48963,,,,,-61.58767318725586,-61.48948287963867,
48964,,,,,-61.579158782958984,-61.48304748535156,
48965,,,,,-61.5905876159668,-61.4735221862793,
48966,,,,,-61.57918930053711,-61.48374557495117,
48967,,,,,-61.59890365600586,-61.510074615478516,
48968,,,,,-61.58573532104492,-61.47714614868164,
48969,,,,,-61.59081268310547,-61.47800064086914,
48970,,,,,-61.5887336730957,-61.490447998046875,
48971,,,,,-61.57666778564453,-61.479068756103516,
48972,,,,,-61.57908630371094,-61.50764083862305,
48973,,,,,-61.574737548828125,-61.474853515625,
48974,,,,,-61.589439392089844,-61.4830322265625,
48975,,,,,-61.58008575439453,-61.498897552490234,
48976,,,,,-61.587677001953125,-61.4846305847168,
48977,,,,,-61.577308654785156,-61.482357025146484,
48978,,,,,-61.5668830871582,-61.47898483276367,
48979,,,,,-61.59180450439453,-61.47719955444336,
48980,,,,,-61.584747314453125,-61.48573303222656,
48981,,,,,-61.598846435546875,-61.49750900268555,
48982,,,,,-61.59089660644531,-61.49449920654297,
48983,,,,,-61.595699310302734,-61.48771286010742,
48984,,,,,-61.594417572021484,-61.48530197143555,
48985,,,,,-61.58598327636719,-61.4879035949707,
48986,,,,,-61.588844299316406,-61.4808349609375,
48987,,,,,-61.58826446533203,-61.48147201538086,
48988,,,,,-61.58911895751953,-61.468017578125,
48989,,,,,-61.58869171142578,-61.49567794799805,
48990,,,,,-61.57558059692383,-61.49324417114258,
48991,,,,,-61.586063385009766,-61.493247985839844,
48992,,,,,-61.57907485961914,-61.48261260986328,
48993,,,,,-61.58578109741211,-61.480674743652344,
48994,,,,,-61.593894958496094,-61.484127044677734,
48995,,,,,-61.586727142333984,-61.47951126098633,
48996,,,,,-61.60002136230469,-61.48130798339844,
48997,,,,,-61.584938049316406,-61.49298095703125,
48998,,,,,-61.5837516784668,-61.48337936401367,
48999,,,,,-61.5958251953125,-61.48515701293945,
49000,,,,,-61.60362243652344,-61.470489501953125,
49001,,,,,-61.57564926147461,-61.49921798706055,
49002,,,,,-61.59849548339844,-61.48508071899414,
49003,,,,,-61.592952728271484,-61.49265670776367,
49004,,,,,-61.59761428833008,-61.47392272949219,
49005,,,,,-61.58332824707031,-61.49174499511719,
49006,,,,,-61.58127212524414,-61.495479583740234,
49007,,,,,-61.58625793457031,-61.49906921386719,
49008,,,,,-61.594818115234375,-61.47305679321289,
49009,,,,,-61.59962463378906,-61.47509002685547,
49010,,,,,-61.57607650756836,-61.47606658935547,
49011,,,,,-61.57654571533203,-61.4798583984375,
49012,,,,,-61.59712600708008,-61.48868942260742,
49013,,,,,-61.59748840332031,-61.482025146484375,
49014,,,,,-61.59724426269531,-61.50272750854492,
49015,,,,,-61.593482971191406,-61.492801666259766,
49016,,,,,-61.59455871582031,-61.503135681152344,
49017,,,,,-61.58827590942383,-61.4981689453125,
49018,,,,,-61.571617126464844,-61.48161315917969,
49019,,,,,-61.59224319458008,-61.48143768310547,
49020,,,,,-61.59581756591797,-61.489585876464844,
49021,,,,,-61.57613754272461,-61.47441482543945,
49022,,,,,-61.596473693847656,-61.49816131591797,
49023,,,,,-61.58543014526367,-61.48975372314453,
49024,,,,,-61.591243743896484,-61.4793586730957,
49025,,,,,-61.60354995727539,-61.48609161376953,
49026,,,,,-61.58686065673828,-61.47490310668945,
49027,,,,,-61.59846878051758,-61.478965759277344,
49028,,,,,-61.59202575683594,-61.50494384765625,
49029,,,,,-61.57964324951172,-61.49367904663086,
49030,,,,,-61.5862922668457,-61.470123291015625,
49031,,,,,-61.5870246887207,-61.48249816894531,
49032,,,,,-61.59782028198242,-61.48735046386719,
49033,,,,,-61.59386444091797,-61.489986419677734,
49034,,,,,-61.6015510559082,-61.487632751464844,
49035,,,,,-61.57440948486328,-61.480987548828125,
49036,,,,,-61.60163116455078,-61.480674743652344,
49037,,,,,-61.59550094604492,-61.48297119140625,
49038,,,,,-61.583702087402344,-61.490108489990234,
49039,,,,,-61.58875274658203,-61.48609161376953,
49040,,,,,-61.58976745605469,-61.474666595458984,
49041,,,,,-61.592796325683594,-61.4692497253418,
49042,,,,,-61.583282470703125,-61.481285095214844,
49043,,,,,-61.59977722167969,-61.47885513305664,
49044,,,,,-61.585304260253906,-61.467796325683594,
49045,,,,,-61.60630416870117,-61.4654541015625,
49046,,,,,-61.607810974121094,-61.48784255981445,
49047,,,,,-61.610687255859375,-61.50598907470703,
49048,,,,,-61.5792121887207,-61.497127532958984,
49049,,,,,-61.60520935058594,-61.50802230834961,
49050,,,,,-61.588802337646484,-61.4959831237793,
49051,,,,,-61.587276458740234,-61.50864791870117,
49052,,,,,-61.59096145629883,-61.492218017578125,
49053,,,,,-61.601348876953125,-61.476558685302734,
49054,,,,,-61.59769058227539,-61.47784423828125,
49055,,,,,-61.57209396362305,-61.485755920410156,
49056,,,,,-61.57194900512695,-61.47137451171875,
49057,,,,,-61.57537078857422,-61.49323654174805,
49058,,,,,-61.57329559326172,-61.47488784790039,
49059,,,,,-61.58422088623047,-61.4832763671875,
49060,,,,,-61.58243179321289,-61.48008728027344,
49061,,,,,-61.605247497558594,-61.480926513671875,
49062,,,,,-61.58744812011719,-61.48623275756836,
49063,,,,,-61.597984313964844,-61.49699401855469,
49064,,,,,-61.58525085449219,-61.4732780456543,
49065,,,,,-61.6002082824707,-61.473594665527344,
49066,,,,,-61.58857727050781,-61.47771072387695,
49067,,,,,-61.58368682861328,-61.47643280029297,
49068,,,,,-61.573402404785156,-61.50398254394531,
49069,,,,,-61.60491943359375,-61.489784240722656,
49070,,,,,-61.57718276977539,-61.4997673034668,
49071,,,,,-61.59931945800781,-61.461334228515625,
49072,,,,,-61.588417053222656,-61.48805236816406,
49073,,,,,-61.5850830078125,-61.48480224609375,
49074,,,,,-61.577720642089844,-61.489112854003906,
49075,,,,,-61.596771240234375,-61.474578857421875,
49076,,,,,-61.60655975341797,-61.46559143066406,
49077,,,,,-61.583099365234375,-61.4865608215332,
49078,,,,,-61.59198760986328,-61.48353576660156,
49079,,,,,-61.59484100341797,-61.49481964111328,
49080,,,,,-61.59612274169922,-61.490203857421875,
49081,,,,,-61.580772399902344,-61.495452880859375,
49082,,,,,-61.59157180786133,-61.47951889038086,
49083,,,,,-61.59716033935547,-61.498680114746094,
49084,,,,,-61.59739685058594,-61.48841857910156,
49085,,,,,-61.60258483886719,-61.476844787597656,
49086,,,,,-61.58893966674805,-61.486412048339844,
49087,,,,,-61.58658981323242,-61.480377197265625,
49088,,,,,-61.60169982910156,-61.49515914916992,
49089,,,,,-61.58823776245117,-61.490089416503906,
49090,,,,,-61.59041213989258,-61.48802185058594,
49091,,,,,-61.58409881591797,-61.481361389160156,
49092,,,,,-61.56891632080078,-61.48770523071289,
49093,,,,,-61.591888427734375,-61.503170013427734,
49094,,,,,-61.579708099365234,-61.460105895996094,
49095,,,,,-61.588951110839844,-61.489891052246094,
49096,,,,,-61.587059020996094,-61.464351654052734,
49097,,,,,-61.58000946044922,-61.48530578613281,
49098,,,,,-61.58600997924805,-61.484310150146484,
49099,,,,,-61.5883674621582,-61.47991943359375,
49100,,,,,-61.600433349609375,-61.485450744628906,
49101,,,,,-61.59950637817383,-61.48188781738281,
49102,,,,,-61.587100982666016,-61.49904251098633,
49103,,,,,-61.585758209228516,-61.48419189453125,
49104,,,,,-61.577789306640625,-61.4976806640625,
49105,,,,,-61.59819793701172,-61.475372314453125,
49106,,,,,-61.606536865234375,-61.480960845947266,
49107,,,,,-61.59226989746094,-61.4833984375,
49108,,,,,-61.59027099609375,-61.475982666015625,
49109,,,,,-61.59449768066406,-61.477264404296875,
49110,,,,,-61.5960578918457,-61.49894332885742,
49111,,,,,-61.58609390258789,-61.4876594543457,
49112,,,,,-61.57898712158203,-61.50921630859375,
49113,,,,,-61.576324462890625,-61.47748565673828,
49114,,,,,-61.58793640136719,-61.48292922973633,
49115,,,,,-61.570858001708984,-61.50577163696289,
49116,,,,,-61.58294677734375,-61.4847297668457,
49117,,,,,-61.58814239501953,-61.46589279174805,
49118,,,,,-61.58298873901367,-61.480499267578125,
49119,,,,,-61.586421966552734,-61.48085403442383,
49120,,,,,-61.59891891479492,-61.49119186401367,
49121,,,,,-61.592376708984375,-61.500064849853516,
49122,,,,,-61.590999603271484,-61.48139953613281,
49123,,,,,-61.607234954833984,-61.48876190185547,
49124,,,,,-61.58433532714844,-61.4870491027832,
49125,,,,,-61.59785842895508,-61.50111770629883,
49126,,,,,-61.579002380371094,-61.49372100830078,
49127,,,,,-61.59452438354492,-61.488956451416016,
49128,,,,,-61.60573959350586,-61.47968673706055,
49129,,,,,-61.6016960144043,-61.48845672607422,
49130,,,,,-61.579532623291016,-61.48917007446289,
49131,,,,,-61.589454650878906,-61.48857116699219,
49132,,,,,-61.57759475708008,-61.50197219848633,
49133,,,,,-61.576637268066406,-61.47328186035156,
49134,,,,,-61.584495544433594,-61.486175537109375,
49135,,,,,-61.56742477416992,-61.49990463256836,
49136,,,,,-61.6007080078125,-61.50478744506836,
49137,,,,,-61.57601547241211,-61.489990234375,
49138,,,,,-61.58681869506836,-61.48724365234375,
49139,,,,,-61.58295822143555,-61.484535217285156,
49140,,,,,-61.58681869506836,-61.50941848754883,
49141,,,,,-61.58568572998047,-61.481590270996094,
49142,,,,,-61.5744514465332,-61.4942626953125,
49143,,,,,-61.58930969238281,-61.49542999267578,
49144,,,,,-61.59321212768555,-61.49134826660156,
49145,,,,,-61.57909393310547,-61.483673095703125,
49146,,,,,-61.589210510253906,-61.49071502685547,
49147,,,,,-61.5672721862793,-61.50119400024414,
49148,,,,,-61.58461380004883,-61.481990814208984,
49149,,,,,-61.59912109375,-61.48225402832031,
49150,,,,,-61.59380340576172,-61.48598098754883,
49151,,,,,-61.58741760253906,-61.47291946411133,
49152,,,,,-61.59025955200195,-61.471534729003906,
49153,,,,,-61.58170700073242,-61.467105865478516,
49154,,,,,-61.56773376464844,-61.50502014160156,
49155,,,,,-61.587005615234375,-61.491695404052734,
49156,,,,,-61.59808349609375,-61.47560501098633,
49157,,,,,-61.60462951660156,-61.463722229003906,
49158,,,,,-61.59391784667969,-61.47379684448242,
49159,,,,,-61.588348388671875,-61.47850799560547,
49160,,,,,-61.58395767211914,-61.47265625,
49161,,,,,-61.57954025268555,-61.46791458129883,
49162,,,,,-61.58953857421875,-61.47895431518555,
49163,,,,,-61.5861930847168,-61.481075286865234,
49164,,,,,-61.59552001953125,-61.48601531982422,
49165,,,,,-61.57307815551758,-61.47297286987305,
49166,,,,,-61.597373962402344,-61.469268798828125,
49167,,,,,-61.58647537231445,-61.49031066894531,
49168,,,,,-61.591773986816406,-61.48664855957031,
49169,,,,,-61.56519317626953,-61.48815155029297,
