step,E_neutral_Ha,E_charged_Ha,deltaE_raw_mHa,deltaE_cleaned_mHa
86812,-200.6296209174576,-200.3413383134549,288.28260400268846,288.28260400268846
86813,-200.64157827892552,-200.337858263398,303.72001552751726,303.72001552751726
86814,-200.64916586316045,-200.34692694878467,302.23891437577777,302.23891437577777
86815,-200.61460663849107,-200.3575974247974,257.0092136936637,257.0092136936637
86816,-200.62271734683145,-200.36661850904423,256.09883778722065,256.09883778722065
86817,-200.6237900052863,-200.36820170013172,255.58830515458908,255.58830515458908
86818,-200.63856630937056,-200.4062756426477,232.2906667228608,232.2906667228608
86819,-200.6372961128736,-200.3677802055369,269.5159073367108,269.5159073367108
86820,-200.62456919488457,-200.32481627857243,299.7529163121442,299.7529163121442
86821,-200.5991254311501,-200.38607950556903,213.0459255810706,213.0459255810706
86822,-200.65446082221692,-200.35077550147315,303.6853207437673,303.6853207437673
86823,-200.7557988959565,-200.37306848968004,382.7304062764654,382.7304062764654
86824,-200.65983550842435,-200.37435923427316,285.47627415119337,285.47627415119337
86825,-200.61382541992955,-200.3603921965136,253.43322341595353,253.43322341595353
86826,-200.62310497223623,-200.3776598474226,245.44512481364222,245.44512481364222
86827,-200.62131521021584,-200.3497952987155,271.5199115003486,271.5199115003486
86828,-200.62956175864448,-200.35176991968157,277.79183896291215,277.79183896291215
86829,-200.6117972093818,-200.3695834634712,242.21374591058975,242.21374591058975
86830,-200.62580996948253,-200.3924143014648,233.39566801772094,233.39566801772094
86831,-200.63166465196676,-200.3562945075037,275.37014446306785,275.37014446306785
86832,-200.60085998021145,-200.3797731394029,221.08684080856733,221.08684080856733
86833,-200.6158991924012,-200.36735416125845,248.54503114275417,248.54503114275417
86834,-200.61030320560363,-200.36719885383667,243.10435176695933,243.10435176695933
86835,-200.6439931470536,-200.3476782523689,296.3148946847127,296.3148946847127
86836,-200.5812951835929,-200.3611713005942,220.12388299870622,220.12388299870622
86837,-200.6097257797493,-200.38142432628277,228.30145346654263,228.30145346654263
86838,-200.64833732065856,-200.38237634515477,265.9609755037877,265.9609755037877
86839,-200.61462696715492,-200.36706007864996,247.5668885049629,247.5668885049629
86840,-200.6137001032439,-200.3734435364308,240.2565668130876,240.2565668130876
86841,-200.64576828459025,-200.38746990642645,258.29837816380063,258.29837816380063
86842,-200.63956589958445,-200.34730861659747,292.2572829869807,292.2572829869807
86843,-200.62639309246669,-200.36228028373213,264.1128087345521,264.1128087345521
86844,-200.6067292250476,-200.33726347384277,269.4657512048195,269.4657512048195
86845,-200.6571402804152,-200.3825765938903,274.5636865249139,274.5636865249139
86846,-200.6050706401079,-200.34405998299147,261.01065711642946,261.01065711642946
86847,-200.62207627643264,-200.37592780391475,246.14847251788774,246.14847251788774
86848,-200.61058207701967,-200.3846354261617,225.9466508579635,225.9466508579635
86849,-200.60682018518636,-200.34656566625665,260.2545189297132,260.2545189297132
86850,-200.6128364862664,-200.36440272024072,248.4337660256699,248.4337660256699
86851,-200.6385141691411,-200.3449751964904,293.5389726507083,293.5389726507083
86852,-200.635121745627,-200.36339277116497,271.7289744620359,271.7289744620359
86853,-200.65442729079496,-200.3496317853333,304.79550546166934,304.79550546166934
86854,-200.60662981893103,-200.35539256019229,251.23725873874037,251.23725873874037
86855,-200.6156997141993,-200.36853395077787,247.16576342143526,247.16576342143526
86856,-200.60867183533,-200.3795271144525,229.14472087751392,229.14472087751392
86857,-200.63562140493767,-200.3413774585324,294.24394640525975,294.24394640525975
86858,-200.6420105243272,-200.3906532448873,251.35727943990105,251.35727943990105
86859,-200.62320227009627,-200.36211438331648,261.0878867797908,261.0878867797908
86860,-200.60435915439015,-200.3640351649387,240.32398945143996,240.32398945143996
86861,-200.61700109557643,-200.3499587753631,267.04232021333496,267.04232021333496
86862,-200.61374253910827,-200.37515615315985,238.58638594842319,238.58638594842319
86863,-200.6269212379853,-200.3749093649682,252.01187301709638,252.01187301709638
86864,-200.6159537765201,-200.35771560879036,258.2381677297292,258.2381677297292
86865,-200.6251865481316,-200.4021715043792,223.01504375241166,223.01504375241166
86866,-200.61896091603307,-200.3606898996651,258.2710163679849,258.2710163679849
86867,-200.64493183269832,-200.36837800164932,276.5538310490001,276.5538310490001
86868,-200.62225611097145,-200.34407527132512,278.1808396463248,278.1808396463248
86869,-200.60749615613437,-200.377325558663,230.17059747138546,230.17059747138546
86870,-200.5895357732633,-200.3900108725608,199.5249007024995,199.5249007024995
86871,-200.6007953085144,-200.36602662513184,234.76868338255485,234.76868338255485
86872,-200.63140724213173,-200.35819350011135,273.2137420203742,273.2137420203742
86873,-200.6111531949973,-200.3601738754249,250.9793195724228,250.9793195724228
86874,-200.61190348826304,-200.33855963395376,273.34385430927455,273.34385430927455
86875,-200.6018446016069,-200.37449337752912,227.35122407777908,227.35122407777908
86876,-200.6173754029944,-200.3373351993312,280.04020366321924,280.04020366321924
86877,-200.61033301649127,-200.3879856926156,222.347323875681,222.347323875681
86878,-200.5979614156799,-200.38456375438568,213.39766129420923,213.39766129420923
86879,-200.63218802797104,-200.35851037935976,273.6776486112831,273.6776486112831
86880,-200.6289657970508,-200.36269402120104,266.27177584975925,266.27177584975925
86881,-200.6048351954595,-200.34766611025577,257.1690852037136,257.1690852037136
86882,-200.61853229534427,-200.3718288594172,246.7034359270599,246.7034359270599
86883,-200.6237170557644,-200.35724866057316,266.4683951912252,266.4683951912252
86884,-200.61287038030747,-200.3973018020212,215.5685782862804,215.5685782862804
86885,-200.62002103811,-200.37746571368157,242.5553244284231,242.5553244284231
86886,-200.6308666814591,-200.33365511373117,297.2115677279419,297.2115677279419
86887,-200.6296472754948,-200.38049018052772,249.1570949670745,249.1570949670745
86888,-200.66533492525173,-200.3641759462118,301.1589790399398,301.1589790399398
86889,-200.6186426743611,-200.3863211772072,232.32149715389028,232.32149715389028
86890,-200.61583187063644,-200.3877507705592,228.08110007724736,228.08110007724736
86891,-200.6108123407485,-200.3738756408918,236.93669985669885,236.93669985669885
86892,-200.6231607176069,-200.3488002829136,274.36043469330684,274.36043469330684
86893,-200.64207665568185,-200.33887699088675,303.19966479510185,303.19966479510185
86894,-200.61346140957835,-200.3717008647153,241.7605448630411,241.7605448630411
86895,-200.61379118004373,-200.37437267447692,239.41850556681743,239.41850556681743
86896,-200.6166189142572,-200.34629857671607,270.32033754113627,270.32033754113627
86897,-200.64226780136892,-200.3709588433113,271.30895805760247,271.30895805760247
86898,-200.6209818472937,-200.37537100414775,245.61084314595405,245.61084314595405
86899,-200.5966245099131,-200.3701061115008,226.5183984123098,226.5183984123098
86900,-200.62834750066827,-200.3670461837829,261.3013168853797,261.3013168853797
86901,-200.6228922635316,-200.37349811747868,249.39414605293564,249.39414605293564
86902,-200.62355596786531,-200.35620660400983,267.34936385548735,267.34936385548735
86903,-200.61612335891107,-200.34853410867737,267.58925023369784,267.58925023369784
86904,-200.6070977097488,-200.37631548466845,230.78222508036106,230.78222508036106
86905,-200.62004043826835,-200.374400628589,245.6398096793464,245.6398096793464
86906,-200.62998981248035,-200.36077279670533,269.21701577501267,269.21701577501267
86907,-200.6349740111712,-200.35242324466617,282.5507665050395,282.5507665050395
86908,-200.57985345614284,-200.34310050032784,236.75295581500677,236.75295581500677
86909,-200.6148553309946,-200.366052891206,248.80243978859085,248.80243978859085
86910,-200.61762976483988,-200.3894845573796,228.14520746027256,228.14520746027256
86911,-200.6174812387451,-200.35836251019177,259.1187285533465,259.1187285533465
86912,-200.64987954684128,-200.36608180828307,283.79773855820645,283.79773855820645
86913,-200.61082567576156,-200.37066445131177,240.1612244497926,240.1612244497926
86914,-200.59362153039527,-200.34409265198343,249.52887841183724,249.52887841183724
86915,-200.6370303130512,-200.39697036282385,240.05995022736215,240.05995022736215
86916,-200.6116922699976,-200.3608747461382,250.81752385941058,250.81752385941058
86917,-200.6174239374741,-200.362670296977,254.7536404970856,254.7536404970856
86918,-200.6053750939462,-200.3836561544464,221.7189394997945,221.7189394997945
86919,-200.60048716812557,-200.37546496913288,225.02219899268994,225.02219899268994
86920,-200.6313906923064,-200.37726116725585,254.1295250505584,254.1295250505584
86921,-200.58063548573128,-200.3917605506282,188.87493510308673,188.87493510308673
86922,-200.60425788456865,-200.3449561619744,259.30172259424467,259.30172259424467
86923,-200.61404338779448,-200.35430241701928,259.74097077519787,259.74097077519787
86924,-200.62134590319656,-200.35965820357632,261.6876996202393,261.6876996202393
86925,-200.60162262061,-200.37543667221843,226.18594839156003,226.18594839156003
86926,-200.63733670769108,-200.36631290131425,271.02380637683154,271.02380637683154
86927,-200.64013756765823,-200.33213505531705,308.0025123411758,308.0025123411758
86928,-200.6364943434906,-200.3872354565792,249.25888691140585,249.25888691140585
86929,-200.6079208947472,-200.36315411673627,244.76677801092706,244.76677801092706
86930,-200.639653631736,-200.34284127099824,296.8123607377606,296.8123607377606
86931,-200.63729818864877,-200.3954331267828,241.86506186597967,241.86506186597967
86932,-200.61906271622505,-200.33654318286315,282.5195333618922,282.5195333618922
86933,-200.63380044346627,-200.3662636566479,267.53678681836845,267.53678681836845
86934,-200.5882030757356,-200.35323036424245,234.9727114931568,234.9727114931568
86935,-200.60566206115885,-200.34644339995592,259.2186612029366,259.2186612029366
86936,-200.63159546591265,-200.3594869506273,272.1085152853391,272.1085152853391
86937,-200.6565900590866,-200.37148437720288,285.10568188372076,285.10568188372076
86938,-200.6189717437537,-200.3644681917185,254.50355203520303,254.50355203520303
86939,-200.5935427783886,-200.3728489765931,220.69380179550535,220.69380179550535
86940,-200.6617853514925,-200.35916076578292,302.6245857095944,302.6245857095944
86941,-200.6073570956656,-200.38952477274808,217.83232291753052,217.83232291753052
86942,-200.62871692159737,-200.38532591069583,243.39101090154713,243.39101090154713
86943,-200.5902499810776,-200.37395516849824,216.29481257934913,216.29481257934913
86944,-200.63192272822064,-200.34271585157504,289.20687664560774,289.20687664560774
86945,-200.62523378048465,-200.3755022115986,249.7315688860624,249.7315688860624
86946,-200.6041718076533,-200.3375873374575,266.5844701957951,266.5844701957951
86947,-200.61755443406807,-200.36642448921936,251.12994484871365,251.12994484871365
86948,-200.62070250717235,-200.38162562570332,239.07688146903183,239.07688146903183
86949,-200.61040755243027,-200.3539218044213,256.48574800896995,256.48574800896995
86950,-200.6501102386165,-200.3544921403253,295.618098291186,295.618098291186
86951,-200.639266553824,-200.35809064454048,281.1759092835189,281.1759092835189
86952,-200.63596654773596,-200.3681110846839,267.855463052058,267.855463052058
86953,-200.62994082339875,-200.3713604196501,258.58040374865254,258.58040374865254
86954,-200.63960436794096,-200.3652123382454,274.392029695548,274.392029695548
86955,-200.6483844022516,-200.34784998594856,300.53441630303723,300.53441630303723
86956,-200.6271192323412,-200.3770991673001,250.02006504109886,250.02006504109886
86957,-200.62166127691327,-200.3588569806153,262.8042962979862,262.8042962979862
86958,-200.62106245766265,-200.3889989068692,232.0635507934412,232.0635507934412
86959,-200.6307389681675,-200.39736368854736,233.37527962013382,233.37527962013382
86960,-200.62683879438785,-200.4075636557249,219.2751386629368,219.2751386629368
86961,-200.60965048976684,-200.38350692511452,226.14356465231822,226.14356465231822
86962,-200.6228649603322,-200.389975684714,232.88927561821993,232.88927561821993
86963,-200.6193776814656,-200.3855133073086,233.86437415700811,233.86437415700811
86964,-200.6539617254277,-200.4047824933868,249.17923204091608,249.17923204091608
86965,-200.62469421188464,-200.33272837606015,291.96583582449875,291.96583582449875
86966,-200.6525729436132,-200.3635082512314,289.06469238179966,289.06469238179966
86967,-200.63930402852637,-200.38210287403308,257.20115449328773,257.20115449328773
86968,-200.620953914806,-200.37329464986985,247.65926493614643,247.65926493614643
86969,-200.60482394720955,-200.36855564556151,236.2683016480389,236.2683016480389
86970,-200.65496634429635,-200.38277255086612,272.1937934302332,272.1937934302332
86971,-200.64381482007607,-200.3959465933542,247.86822672186304,247.86822672186304
86972,-200.5920378265524,-200.34467810961485,247.35971693755232,247.35971693755232
86973,-200.59406785151305,-200.39891790699443,195.14994451861867,195.14994451861867
86974,-200.62335026004547,-200.383246178208,240.10408183747245,240.10408183747245
86975,-200.6089872094705,-200.3742601981833,234.7270112872195,234.7270112872195
86976,-200.620444066644,-200.34282194329484,277.62212334917535,277.62212334917535
86977,-200.62423631289403,-200.3516554092199,272.58090367413956,272.58090367413956
86978,-200.588610689784,-200.37466616607668,213.94452370731187,213.94452370731187
86979,-200.65232013004183,-200.373367073006,278.9530570358352,278.9530570358352
86980,-200.62953047623216,-200.369395186978,260.1352892541513,260.1352892541513
86981,-200.6194982952938,-200.3679963330248,251.50196226900334,251.50196226900334
86982,-200.60539750913065,-200.35447412293053,250.9233862001281,250.9233862001281
