jastrow,n_carbon,angle,cutoff,steps,E,E_std,t
attention,6,90,3.0,16200,-230.77269710943006,0.6877836634715399,1.0584450270107482
attention,6,90,3.0,16400,-230.77321353833466,0.7130402507989303,1.071263900026679
attention,6,90,3.0,16600,-230.77317540223623,0.6784813180565834,1.049998199014226
attention,6,90,3.0,16800,-230.77318591768304,0.7115726272265116,1.0482840230106376
attention,6,90,3.0,17000,-230.77339653534355,0.6484147334098815,1.0499966079951264
attention,6,90,3.0,17200,-230.77324718612118,0.6832880973815918,1.0574160944670439
attention,6,90,3.0,17400,-230.7734338783679,0.6549489402770996,1.0742559519712813
attention,6,90,3.0,17600,-230.77366555558882,0.6654629888741866,1.0789459170191549
attention,6,90,3.0,17800,-230.77330078736745,0.6736920934457046,1.0695205215015449
attention,6,90,3.0,18000,-230.77320328889073,0.801204522450765,1.0502164700301364
attention,6,90,3.0,18200,-230.77355031025235,0.6770430654287338,1.0498304549837485
attention,6,90,3.0,18400,-230.77379813506892,0.6576281719737582,1.0551024479791522
attention,6,90,3.0,18600,-230.77397045086875,0.6731777787208557,1.0710309850401245
attention,6,90,3.0,18800,-230.77389084673942,0.6501922249794007,1.0476820179610513
attention,6,90,3.0,19000,-230.77454862581337,0.6803145905335745,1.0749882605159655
attention,6,90,3.0,19200,-230.7755286137263,0.6488242745399475,1.0956534529977944
attention,6,90,3.0,19400,-230.7760434671015,0.6502671092748642,1.0609901399875525
attention,6,90,3.0,19600,-230.77560376199295,0.6217875182628632,1.0518539105250966
attention,6,90,3.0,19800,-230.77610536919784,0.6239373326301575,1.062832505966071
attention,8,0,3.0,0,-298.42479248046874,15.245617485046386,1.3936159913428128
attention,8,0,3.0,200,-302.5326952271184,8.75469328227796,1.4472310519777238
attention,8,0,3.0,400,-304.7072659069066,7.55017278068944,1.4267642251215875
attention,8,0,3.0,600,-305.81711657226634,4.400991239045796,1.4308504913933575
attention,8,0,3.0,800,-306.2465138622794,3.1927744965804252,1.365877649281174
attention,8,0,3.0,1000,-306.48794947979616,2.151002149832876,1.4313630228862166
attention,8,0,3.0,1200,-306.6394702235946,1.9924057847575138,1.3901711157523096
attention,8,0,3.0,1400,-306.705183238718,1.8782706825356734,1.4362807050347328
attention,8,0,3.0,1600,-306.7489195525982,1.6463664895609806,1.3687171624042094
attention,8,0,3.0,1800,-306.7642473937116,1.4797438822294537,1.4312430727295578
attention,8,0,3.0,2000,-306.7853485270462,1.4235249193091142,1.4334198227152228
attention,8,0,3.0,2200,-306.78721386175084,1.4230935699061344,1.4030836708843708
attention,8,0,3.0,2400,-306.7965255313636,1.3957182984603078,1.4328618180006742
attention,8,0,3.0,2600,-306.80661476152784,1.430801880987067,1.4309826251119375
attention,8,0,3.0,2800,-306.8053754868149,1.3284067793896324,1.4338233401067555
attention,8,0,3.0,3000,-306.81850018326304,1.320984031024732,1.4381948001682758
attention,8,0,3.0,3200,-306.8174735263912,1.386840123879282,1.4356817919760942
attention,8,0,3.0,3400,-306.8266611429563,1.3163051416999416,1.3629043819382787
attention,8,0,3.0,3600,-306.83124946082575,1.2166021623109515,1.4346881890669465
attention,8,0,3.0,3800,-306.83831714248737,1.2326399840806659,1.3823981820605695
attention,8,0,3.0,4000,-306.8505028406628,1.1863126001859967,1.3744511930271983
attention,8,0,3.0,4200,-306.8516769365552,1.2211592699352063,1.3708466510288417
attention,8,0,3.0,4400,-306.8525557889524,1.2066636650185836,1.3710675230249763
attention,8,0,3.0,4600,-306.8521200850811,1.193646882709704,1.4311044327914715
attention,8,0,3.0,4800,-306.8530296287052,1.2266290940736468,1.3714210432954133
attention,8,0,3.0,5000,-306.8566584356328,1.0902932317633378,1.4284925241954625
attention,8,0,3.0,5200,-306.862658274784,1.1422110921458195,1.4283952340483665
attention,8,0,3.0,5400,-306.86399367805313,1.081038418569063,1.4313001707196236
attention,8,0,3.0,5600,-306.8679772314892,1.164553165435791,1.4271092219278216
attention,8,0,3.0,5800,-306.8687822265124,1.1050167020998503,1.4252660227939487
attention,8,0,3.0,6000,-306.87272699632996,1.2028575853297585,1.4275367339141667
attention,8,0,3.0,6200,-306.87076969201394,1.095417254849484,1.3717725789174438
attention,8,0,3.0,6400,-306.87247549460676,1.1218283301905583,1.431933376006782
attention,8,0,3.0,6600,-306.87422259930526,1.040393186242957,1.3634651061147451
attention,8,0,3.0,6800,-306.8733493844641,1.054779218999963,1.364367320202291
attention,8,0,3.0,7000,-306.87330546182,1.0544967243545933,1.3937915191054344
attention,8,0,3.0,7200,-306.87457349080194,1.058975680878288,1.3687385497614741
attention,8,0,3.0,7400,-306.8758609436744,1.0773076383691085,1.4264404559507966
attention,8,0,3.0,7600,-306.8790791008736,1.051171760810049,1.4309614850208163
attention,8,0,3.0,7800,-306.881685357506,1.015474601795799,1.4322848692536354
attention,8,0,3.0,8000,-306.8855351902156,1.0697295523825145,1.3694364768452942
attention,8,0,3.0,8200,-306.8852428536199,1.0163303288546475,1.4284433908760548
attention,8,0,3.0,8400,-306.8879309341914,0.9508858864957636,1.4310188991948962
attention,8,0,3.0,8600,-306.8921876736703,1.046529461508212,1.4285541432909667
attention,8,0,3.0,8800,-306.8931562538385,0.9623130300770635,1.4291811808943748
attention,8,0,3.0,9000,-306.8942195547224,0.9650742736729708,1.3637653605546802
attention,8,0,3.0,9200,-306.895345015086,0.9651964629689852,1.3643277059309185
attention,8,0,3.0,9400,-306.89493186161553,0.9955755201253024,1.3620742426719517
attention,8,0,3.0,9600,-306.8960538880528,0.9425963163375854,1.4344445229507983
attention,8,0,3.0,9800,-306.8951549821879,1.0330162915316494,1.4323446154594421
attention,8,0,3.0,10000,-306.896395819463,0.9488438907123747,1.4370301682502031
attention,8,0,3.0,10200,-306.89561392529646,1.0241907097044445,1.4311020500026643
attention,8,0,3.0,10400,-306.89660143295976,0.9584387796265739,1.365512439981103
attention,8,0,3.0,10600,-306.89787524003896,0.9852774664759636,1.3639800790697336
attention,8,0,3.0,10800,-306.8988091060436,1.0059740713664465,1.3697436130605638
attention,8,0,3.0,11000,-306.9006701526889,0.9994187484616819,1.4355449774302542
attention,8,0,3.0,11200,-306.9007002547191,0.9356433719396591,1.430946705630049
attention,8,0,3.0,11400,-306.9030578713237,0.9177240977684656,1.4346831326838583
attention,8,0,3.0,11600,-306.9036489999121,0.8987629061395471,1.3710458292625844
attention,8,0,3.0,11800,-306.90273283426956,0.9467637159607627,1.4299640310928226
attention,8,0,3.0,12000,-306.90322318300565,0.922411322593689,1.3655487871728837
attention,8,0,3.0,12200,-306.9040271777686,0.9117439985275269,1.365432888502255
attention,8,0,3.0,12400,-306.90594228312926,1.0082574397325517,1.429938934277743
attention,8,0,3.0,12600,-306.90688009312515,0.925717966897147,1.4327147328294814
attention,8,0,3.0,12800,-306.9072402159121,0.9262016854788128,1.4299739822745323
attention,8,0,3.0,13000,-306.907154295913,0.9202232658863068,1.4303155057132244
attention,8,0,3.0,13200,-306.9083205333496,0.9939800671168736,1.3712738123722374
attention,8,0,3.0,13400,-306.90901485624244,1.218963662783305,1.3686637049540877
attention,8,0,3.0,13600,-306.9095976190229,0.9054412814703855,1.3592274393886328
attention,8,0,3.0,13800,-306.91040186735523,0.869506608356129,1.4223130776081234
attention,8,0,3.0,14000,-306.9112668094828,0.8481879383325577,1.3673223918303847
attention,8,0,3.0,14200,-306.912491466316,0.875080743432045,1.4323806983884424
attention,8,0,3.0,14400,-306.9129616986818,0.9354111105203629,1.4356350912712514
attention,8,0,3.0,14600,-306.9144248881906,0.8937696343974063,1.3723951810970902
attention,8,0,3.0,14800,-306.91519347705207,0.8733708806659864,1.431146262679249
attention,8,0,3.0,15000,-306.91549209832186,0.8825694769620895,1.4290723470039666
attention,8,0,3.0,15200,-306.9158983563317,1.0182441798123447,1.370816163951531
attention,8,0,3.0,15400,-306.9166004617604,0.8642373914303987,1.426395497750491
attention,8,0,3.0,15600,-306.9168805639231,0.870836721814197,1.3718676469288766
attention,8,0,3.0,15800,-306.9168937477907,0.8656212497841228,1.429431646130979
attention,8,0,3.0,16000,-306.91732514727875,0.8508993983268738,1.4328770129941404
attention,8,0,3.0,16200,-306.9169271176148,0.8612687820973604,1.3680532639846206
attention,8,0,3.0,16400,-306.9170492680717,0.992138820035117,1.4288383820094168
attention,8,0,3.0,16600,-306.91750015742946,0.9106750736633936,1.4245191931258887
attention,8,0,3.0,16800,-306.9179064399241,0.9426668042486365,1.3604921114165336
attention,8,0,3.0,17000,-306.9175311842063,0.884689211845398,1.4236339163035154
attention,8,0,3.0,17200,-306.9180000728436,0.8794913360705743,1.4334804948884994
attention,8,0,3.0,17400,-306.91888446110505,0.8789888478460766,1.4293812839314342
attention,8,0,3.0,17600,-306.9199169189352,0.8678437924385071,1.3767848368734121
attention,8,0,3.0,17800,-306.92053018413503,0.87013164433566,1.3696319316513836
attention,8,0,3.0,18000,-306.9211949562455,0.9108296036720276,1.4274588148109615
attention,8,0,3.0,18200,-306.9223089873316,0.7889215469360351,1.443080083001405
attention,8,0,3.0,18400,-306.92314522538476,0.8448562026023865,1.363242425955832
attention,8,0,3.0,18600,-306.9234716652413,1.0522538622220357,1.4300365359522402
attention,8,0,3.0,18800,-306.92414062043383,0.9212385714054108,1.3583449646830559
attention,8,0,3.0,19000,-306.92411057731863,0.7897025942802429,1.368517637718469
attention,8,0,3.0,19200,-306.92382478154076,0.8011618733406067,1.446705327834934
attention,8,0,3.0,19400,-306.9238102002936,0.8274266123771667,1.3757546523120254
attention,8,0,3.0,19800,-306.92362250529976,1.1111907958984375,1.4015836347825825
attention,8,90,3.0,0,-299.2408477783203,13.207861328125,1.447222844697535
attention,8,90,3.0,200,-303.45049365352725,6.865935024462249,1.447590934112668
attention,8,90,3.0,400,-305.135182506031,5.136294791572972,1.3743830150924623
attention,8,90,3.0,600,-305.97470591281655,3.4349552330217863,1.3790736207738519
attention,8,90,3.0,800,-306.34798290677105,2.990465891988654,1.3730193199589849
attention,8,90,3.0,1000,-306.4860661297261,3.114923025432386,1.440858372952789
attention,8,90,3.0,1200,-306.61775697474457,2.063092401153163,1.4366078306920826
attention,8,90,3.0,1400,-306.6725771231875,1.844286561012268,1.369281996972859
attention,8,90,3.0,1600,-306.6995087875826,1.9171911854492991,1.3980958051979542
attention,8,90,3.0,1800,-306.71676289863336,1.759015955423054,1.371110858861357
attention,8,90,3.0,2000,-306.7350908688937,1.7271410038596706,1.3747183522209525
attention,8,90,3.0,2200,-306.7559829487222,1.4950945314608122,1.370605570729822
attention,8,90,3.0,2400,-306.753524373182,1.5409539624264366,1.3688879809342325
attention,8,90,3.0,2600,-306.7676838670272,1.6833459766287553,1.4252428747713566
attention,8,90,3.0,2800,-306.765552054357,1.4523920887394954,1.4327973402105272
attention,8,90,3.0,3000,-306.77278239079124,1.3357004554648149,1.4332675859332085
attention,8,90,3.0,3200,-306.7812020160522,1.4100860921960128,1.4371362579986453
attention,8,90,3.0,3400,-306.78949998110585,1.3277515674892224,1.3736506341956556
attention,8,90,3.0,3600,-306.7894516482985,1.3152306330831427,1.4255594993010163
attention,8,90,3.0,3800,-306.79117709087853,1.2974748548708464,1.4298424730077386
attention,8,90,3.0,4000,-306.8002903681439,1.2630281887556378,1.425188812892884
attention,8,90,3.0,4200,-306.80955676706975,1.34381145552585,1.434113331604749
attention,8,90,3.0,4400,-306.8182075735313,1.280822571955229,1.3642861801199615
attention,8,90,3.0,4600,-306.8194924120179,1.2749882999219393,1.363791633863002
attention,8,90,3.0,4800,-306.8205831590303,1.3227170580311824,1.433931248728186
attention,8,90,3.0,5000,-306.8217730480106,1.1751835722672312,1.4358027381822467
attention,8,90,3.0,5200,-306.8258852851113,1.281521006634361,1.4267557682469487
attention,8,90,3.0,5400,-306.82652249232996,1.303287336700841,1.3784067071974277
attention,8,90,3.0,5600,-306.83006534245214,1.1769319019819562,1.3745082588866353
attention,8,90,3.0,5800,-306.83236169218725,1.1857143515034725,1.3951107072643936
attention,8,90,3.0,6000,-306.83106458348817,1.4646570243333514,1.4301190339028835
attention,8,90,3.0,6200,-306.83555419093716,1.1518569431806867,1.4364755097776651
attention,8,90,3.0,6400,-306.83640264841887,1.1566120888057507,1.4299198952503502
attention,8,90,3.0,6600,-306.83979165371716,1.1215575055072182,1.4289641086943448
attention,8,90,3.0,6800,-306.8437349002992,1.0349532397169816,1.4429799830541015
attention,8,90,3.0,7000,-306.8486946100491,1.0752377792408592,1.4297499023377895
attention,8,90,3.0,7200,-306.850331914349,1.0862596317341453,1.3689627842977643
attention,8,90,3.0,7400,-306.8517455939523,1.0323589632385655,1.4286686070263386
attention,8,90,3.0,7600,-306.8542988272105,1.0945868648980792,1.428259869106114
attention,8,90,3.0,7800,-306.8553531630795,1.1022489980647439,1.4332588431425393
attention,8,90,3.0,8000,-306.85715727589803,1.3192458027287532,1.367145820055157
attention,8,90,3.0,8200,-306.85782017726336,1.0471883937716484,1.4278851931449026
attention,8,90,3.0,8400,-306.85777128647345,0.9696881589682206,1.401658957824111
attention,8,90,3.0,8600,-306.86029722493055,0.9624407172203064,1.4410012115258723
attention,8,90,3.0,8800,-306.86037748928385,1.1890169183413188,1.4375270048622042
attention,8,90,3.0,9000,-306.86492425994567,1.0559884036580722,1.4381493811961263
attention,8,90,3.0,9200,-306.8688728544352,0.9816175475716591,1.4286386140156537
attention,8,90,3.0,9400,-306.8706548137877,0.983347753683726,1.4236489529721439
attention,8,90,3.0,9600,-306.8722405812807,1.1120317294484092,1.3629314862191677
attention,8,90,3.0,9800,-306.8726685897797,0.9471855532555353,1.3658252768218517
attention,8,90,3.0,10000,-306.8740800742963,1.0474201213745844,1.4319547582417727
attention,8,90,3.0,10200,-306.87402967379154,0.9607233107089996,1.365867757005617
attention,8,90,3.0,10400,-306.874421191181,0.9366264319419861,1.4311114032752812
attention,8,90,3.0,10600,-306.874243938598,0.9355609094103178,1.4268424739129841
attention,8,90,3.0,10800,-306.8764661830869,0.9537040931837899,1.4345697928220034
attention,8,90,3.0,11000,-306.8773871401116,0.9749622811441836,1.3735306020826101
attention,8,90,3.0,11200,-306.87667352032497,0.9231369391731594,1.3688765550032258
attention,8,90,3.0,11400,-306.8761183511565,0.934441246769645,1.4362347638234496
attention,8,90,3.0,11600,-306.87649629804207,0.9523618791414343,1.3685734462924302
attention,8,90,3.0,11800,-306.87802203638324,0.9349847099055415,1.4309495631605387
attention,8,90,3.0,12000,-306.8774457107801,0.901193505525589,1.4322423820849508
attention,8,90,3.0,12200,-306.87898730616024,0.842851921916008,1.4394882712513208
attention,8,90,3.0,12400,-306.87978891563574,0.9194550883202326,1.4330969890579581
attention,8,90,3.0,12600,-306.8830293278562,0.9563466906547546,1.370792415458709
attention,8,90,3.0,12800,-306.8847499275887,0.9471990276466716,1.3664463290479034
attention,8,90,3.0,13000,-306.88750206092965,0.9816344132026037,1.4334533389192075
attention,8,90,3.0,13200,-306.8871192245138,0.9084622412919998,1.3650203759316355
attention,8,90,3.0,13400,-306.88860509243244,0.8725248656489633,1.367964293109253
attention,8,90,3.0,13600,-306.88930138697197,0.8781608995937166,1.427938542328775
attention,8,90,3.0,13800,-306.8906125218812,0.9271721187092009,1.433466074988246
attention,8,90,3.0,14000,-306.8894366008823,0.8904929709434509,1.3713254500180483
attention,8,90,3.0,14200,-306.8885858244475,0.9242546206170862,1.3655477091670036
attention,8,90,3.0,14400,-306.887555690597,0.8854382796721025,1.3744152609724551
attention,8,90,3.0,14600,-306.8884589459063,0.8775098784403368,1.3644889898132533
attention,8,90,3.0,14800,-306.8884730211977,0.8816001841000148,1.425828824751079
attention,8,90,3.0,15000,-306.8884004542327,0.8777583812673887,1.3916277980897576
attention,8,90,3.0,15200,-306.88849163588867,0.8794375278732993,1.3651038424577564
attention,8,90,3.0,15400,-306.8887628043243,0.860186231136322,1.367092564003542
attention,8,90,3.0,15600,-306.8895145334497,0.8438929915428162,1.3719265218824148
attention,8,90,3.0,15800,-306.8905930250647,0.9051641935393924,1.3679769882000983
attention,8,90,3.0,16000,-306.89164669769843,0.8343413524005724,1.4295033221133053
attention,8,90,3.0,16200,-306.8918229020935,0.9004101699048822,1.368281569564715
attention,8,90,3.0,16400,-306.8926162838299,0.8292964129220872,1.424187500961125
attention,8,90,3.0,16600,-306.89305555361364,0.8740883128983634,1.42935889121145
attention,8,90,3.0,16800,-306.89333344896676,0.9155336566593336,1.43093578889966
attention,8,90,3.0,17000,-306.89394597365344,0.8506390426469885,1.4280345584265888
attention,8,90,3.0,17200,-306.8984804461577,0.9044912186535922,1.4345925035886467
attention,8,90,3.0,17400,-306.89946886844854,0.8295174837112427,1.3732592691667378
attention,8,90,3.0,17600,-306.90025467454865,0.7962721532041376,1.3710917672142386
attention,8,90,3.0,17800,-306.901108800283,0.8002246369918188,1.429095613770187
attention,8,90,3.0,18000,-306.9016980037077,0.7807170748710632,1.3630647589452565
attention,8,90,3.0,18200,-306.9023408732238,1.0967450737953186,1.4302969039417803
attention,8,90,3.0,18600,-306.9035316198175,0.8899096131324769,1.4173547043465078
